8986,Abu Zayd Umar DORDA,EU,,,,,,,,,
8987,Abu Bakr Yunis JABIR,EU,,,,,,,,,
8988,Matuq Mohammed MATUQ,EU,,,,,,,,,
8990,Sayyid Mohammed QADHAF AL-DAM,EU,,,,,,,,,
9077,Sayyid Mohammed KADDAF AL-DAM,EU,,,,,,,,,
9080,Sayyid Mohammed GADDAF AL-DAM,EU,,,,,,,,,
8991,Mohammed Muammar QADHAFI,EU,,,,,,,,,
8992,Saadi QADHAFI,EU,,,,,,,,,
8993,Saif al-Arab QADHAFI,EU,,,,,,,,,
18305,Abdoullah Ould Ahmed,EU,,,,,,,,,
8994,Abdullah AL-SENUSSI,EU,,,,,,,,,
105809,Bashir Saleh Bashir ALSHARGAWI,EU,,,,,,,,,
8998,Khaled TOHAMI,EU,,,,,,,,,
8999,Mohammed Boucharaya FARKASH,EU,,,,,,,,,
9113,Libyan Africa Investment Portfolio,EU,,,,,,,,,
9117,Libyan Investment Authority,EU,,,,,,,,,
9119,Libyan Foreign Investment Company (LFIC),EU,,,,,,,,,
9173,Doku Hamatovič Umarov,EU,,,,,,,,,
18468,Lom-ali Butayev (Butaev),EU,,,,,,,,,
9172,Doku Chamatowicz Umarow,EU,,,,,,,,,
9171,Доку Хаматович Умаров,EU,,,,,,,,,
9170,Doku Khamatovich Umarov,EU,,,,,,,,,
9177,Mohamed Abou El-Kassim Zouai,EU,,,,,,,,,
9178,Baghdadi Al-Mahmoudi,EU,,,,,,,,,
9179,Mohamad Mahmoud Hijazi,EU,,,,,,,,,
9180,Abdelhafiz Zlitni,EU,,,,,,,,,
9181,Mohamad Ali Houej,EU,,,,,,,,,
9182,Abdelmajid Al-Gaoud,EU,,,,,,,,,
9183,Ibrahim Zarroug Al-Charif,EU,,,,,,,,,
9184,Abdelkebir Mohamad Fakhiri,EU,,,,,,,,,
9189,Abdallah Mansour,EU,,,,,,,,,
9209,Libyan Arab African Investment Company - LAAICO,EU,,,,,,,,,
9217,Gaddafi International Charity and Development Foundation,EU,,,,,,,,,
9232,Waatassimou Foundation,EU,,,,,,,,,
9250,Libyan Jamahirya Broadcasting Corporation,EU,,,,,,,,,
9271,Revolutionary Guard Corps,EU,,,,,,,,,
9319,Mohamed Hosni Elsayed Mubarak,EU,,,,,,,,,
9337,Suzanne Saleh Thabet,EU,,,,,,,,,
9341,Alaa Mohamed Hosni Elsayed Mubarak,EU,,,,,,,,,
9345,Heidy Mahmoud Magdy Hussein Rasekh,EU,,,,,,,,,
9346,Gamal Mohamed Hosni Elsayed Mubarak,EU,,,,,,,,,
9356,Khadiga Mahmoud El Gammal,EU,,,,,,,,,
9386,Mohamed Zohir Mohamed Wahed Garrana,EU,,,,,,,,,
9396,Habib Ibrahim Habib Eladli,EU,,,,,,,,,
9402,Elham Sayed Salem Sharshar,EU,,,,,,,,,
108866,Yurij Sivakov Leonidovich,EU,,,,,,,,,
108865,Yuri Sivakov Leonidovich,EU,,,,,,,,,
108868,Yury Leanidavich Sivakau,EU,,,,,,,,,
108864,Юрый Леанiдавiч СIВАКАЎ,EU,,,,,,,,,
108867,Iury Sivakov Leonidovich,EU,,,,,,,,,
108863,Юрий Леонидович СИВАКОВ,EU,,,,,,,,,
108323,Iury Leanidavich Sivakau,EU,,,,,,,,,
10473,Ibrahim Hassan Tali Al-Asiri,EU,,,,,,,,,
106107,Ibrahim al-'Asiri,EU,,,,,,,,,
10494,Abu-Salaah,EU,,,,,,,,,
10492,Abosslah,EU,,,,,,,,,
10491,Abu Saleh,EU,,,,,,,,,
10490,Ibrahim Hassan Al Asiri,EU,,,,,,,,,
10488,Ibrahim Hasan Tali al-’Asiri,EU,,,,,,,,,
10486,Ibrahim Hasan Tali’A ’Asiri,EU,,,,,,,,,
10482,Ibrahim Hassan Tali Assiri,EU,,,,,,,,,
10481,Ibrahim Hasan Tali Asiri,EU,,,,,,,,,
10475,Ibrahim Hassan Tali Asiri,EU,,,,,,,,,
10477,Ibrahim Hasan Talea Aseeri,EU,,,,,,,,,
10478,Ibrahim Hassan al-Asiri,EU,,,,,,,,,
11944,Esmail AHMADI-MOQADDAM,EU,,,,,,,,,
11945,Hossein ALLAHKARAM,EU,,,,,,,,,
11946,Abdollah ARAGHI,EU,,,,,,,,,
11947,Abdollah ERAGHI,EU,,,,,,,,,
11948,Ali FAZLI,EU,,,,,,,,,
11951,Aziz Jafari,EU,,,,,,,,,
11950,Mohammad-Ali JAFARI,EU,,,,,,,,,
11952,Ali KHALILI,EU,,,,,,,,,
11953,Bahram Hosseini MOTLAGH,EU,,,,,,,,,
11954,Mohammad-Reza NAQDI,EU,,,,,,,,,
11955,Ahmad-Reza RADAN,EU,,,,,,,,,
11956,Azizollah RAJABZADEH,EU,,,,,,,,,
11957,Hossein SAJEDI-NIA,EU,,,,,,,,,
11958,Hossein TAEB,EU,,,,,,,,,
12001,Seyeed Hassan SHARIATI,EU,,,,,,,,,
12002,Ghorban-Ali DORRI-NADJAFABADI,EU,,,,,,,,,
11967,Hassan ZAREH DEHNAVI,EU,,,,,,,,,
11966,Hassan HADDAD,EU,,,,,,,,,
11968,Hodjatoleslam Seyed Mohammad SOLTANI,EU,,,,,,,,,
11969,Ali-Akbar HEYDARIFAR,EU,,,,,,,,,
11970,Abbas JAFARI-DOLATABADI,EU,,,,,,,,,
11972,Mohammad NASSERIAN,EU,,,,,,,,,
119980,NASSERIAN,EU,,,,,,,,,
11971,Mohammad MOGHISSEH,EU,,,,,,,,,
11973,Gholam- Hossein MOHSENI-EJEI,EU,,,,,,,,,
11974,Said MORTAZAVI,EU,,,,,,,,,
11975,Abbas PIR-ABASSI,EU,,,,,,,,,
11976,Amir MORTAZAVI,EU,,,,,,,,,
11977,Abdolghassem SALAVATI,EU,,,,,,,,,
11979,Ahmad ZARGAR,EU,,,,,,,,,
11980,Ali-Akbar YASAGHI,EU,,,,,,,,,
11981,Mostafa BOZORGNIA,EU,,,,,,,,,
11982,Gholam-Hossein ESMAILI,EU,,,,,,,,,
11983,Farajollah SEDAQAT,EU,,,,,,,,,
11984,Mohammad-Ali ZANJIREI,EU,,,,,,,,,
11985,Quren Salih Quren AL QADHAFI,EU,,,,,,,,,
11986,Amid Husain AL KUNI,EU,,,,,,,,,
11987,Libyan Agricultural Bank,EU,,,,,,,,,
11988,Agricultural Bank,EU,,,,,,,,,
11989,Al Masraf Al Zirae Agricultural Bank,EU,,,,,,,,,
11990,Al Masraf Al Zirae,EU,,,,,,,,,
11993,Al-Inma Holding Co. for Services Investments,EU,,,,,,,,,
11994,Al-Inma Holding Co. For Industrial Investments,EU,,,,,,,,,
11995,Al-Inma Holding Company for Tourism Investment,EU,,,,,,,,,
11997,Al-Inma Holding Co. for Construction and Real Estate Developments,EU,,,,,,,,,
11999,LAP Green Networks,EU,,,,,,,,,
12000,LAP Green Holding Company,EU,,,,,,,,,
12019,Sabtina Ltd,EU,,,,,,,,,
12021,Ashton Global Investments Limited,EU,,,,,,,,,
12022,Capitana Seas Limited,EU,,,,,,,,,
12023,Kinloss Property Limited,EU,,,,,,,,,
12024,Baroque Investments Limited,EU,,,,,,,,,
12437,Mahir Al-Assad,EU,,,,,,,,,
12275,Maher Al-Assad,EU,,,,,,,,,
12462,Ali Mamluk,EU,,,,,,,,,
12276,Ali Mamlouk,EU,,,,,,,,,
104100,Mohammad Ibrahim Al-Sha’ar,EU,,,,,,,,,
12484,Atif Najib,EU,,,,,,,,,
109780,Najeeb,EU,,,,,,,,,
12483,Atej Najib,EU,,,,,,,,,
12278,Atef Najib,EU,,,,,,,,,
12488,Hafiz Makhlouf,EU,,,,,,,,,
12279,Hafez Makhlouf,EU,,,,,,,,,
12489,Muhammad Dib Zaytun,EU,,,,,,,,,
105220,Mohamed Dib Zeitun,EU,,,,,,,,,
12280,Mohammed Dib Zeitoun,EU,,,,,,,,,
116844,Al-Abbas,EU,,,,,,,,,
12281,Amjad Al-Abbas,EU,,,,,,,,,
120215,Amjad Abbas,EU,,,,,,,,,
12282,Rami Makhlouf,EU,,,,,,,,,
12283,Abd Al-Fatah Qudsiyah,EU,,,,,,,,,
120419,Jameel al-Hassan,EU,,,,,,,,,
12284,Jamil Hassan,EU,,,,,,,,,
17146,Jameel Hassan,EU,,,,,,,,,
109736,Jamil al-Hassan,EU,,,,,,,,,
112186,Mundhir Jamil Al-Assad,EU,,,,,,,,,
112185,Monzer Jamil Al-Assad,EU,,,,,,,,,
12287,Munzir Jamil Al-Assad,EU,,,,,,,,,
12521,Bena Properties,EU,,,,,,,,,
12336,Shahid Beheshti University,EU,,,,,,,,,
12507,Bonyad-e Ta'avon-Sepah,EU,,,,,,,,,
12508,Sepah Cooperative Foundation,EU,,,,,,,,,
12506,IRGC Cooperative Foundation,EU,,,,,,,,,
12337,Bonyad Taavon Sepah,EU,,,,,,,,,
12509,Ansar Saving and Interest Free-Loans Fund,EU,,,,,,,,,
12338,Ansar Bank,EU,,,,,,,,,
12510,Ansar al-Mojahedin No-Interest Loan Institute,EU,,,,,,,,,
12511,Ansae Institute,EU,,,,,,,,,
12512,Ansar Financial and Credit Institute,EU,,,,,,,,,
12513,Ansar Finance and Credit Fund,EU,,,,,,,,,
12339,Mehr Bank,EU,,,,,,,,,
12514,Mehr Finance and Credit Institute,EU,,,,,,,,,
12515,Mehr Interest-Free Bank,EU,,,,,,,,,
12879,Sunduq Al Mashrek Al Istithmari,EU,,,,,,,,,
12878,AMIF,EU,,,,,,,,,
12522,Al Mashreq Investment Fund,EU,,,,,,,,,
12880,Hamsho International Group,EU,,,,,,,,,
12523,Hamcho International,EU,,,,,,,,,
12378,Aras Farayande,EU,,,,,,,,,
12382,Neda Industrial Group,EU,,,,,,,,,
118057,Bastan Tejerat Mabna,EU,,,,,,,,,
118056,Behdis  Tejarat,EU,,,,,,,,,
118055,Bazarganis Behdis  Tejarat  Alborz  Company,EU,,,,,,,,,
118058,Noavaran Tejarat  Paya,EU,,,,,,,,,
12390,Noavaran Pooyamoj,EU,,,,,,,,,
118046,Towsee Fanavari  Boshra,EU,,,,,,,,,
118047,Pooya Wave  Company,EU,,,,,,,,,
118048,Mohandesi  Hedayat  Control  Paya,EU,,,,,,,,,
118049,Mehbang  Sana,EU,,,,,,,,,
118050,Green  Emirate  Paya,EU,,,,,,,,,
118051,Tosee Danesh  Fanavari Faramoj,EU,,,,,,,,,
118052,Faramoj  Company,EU,,,,,,,,,
118053,Fanavaran  Mojpooya,EU,,,,,,,,,
118054,Behdis  Tejarat General  Trading  Company,EU,,,,,,,,,
12403,Raad Automation Company,EU,,,,,,,,,
12402,Raad Iran,EU,,,,,,,,,
12409,Bashar Al-Assad,EU,,,,,,,,,
12411,Sun Middle East FZ Company,EU,,,,,,,,,
12412,Ashtian Tablo,EU,,,,,,,,,
12414,Bals Alman,EU,,,,,,,,,
12416,Hirbod Co,EU,,,,,,,,,
12424,Marou Sanat,EU,,,,,,,,,
12425,Mohandesi Tarh Va Toseh Maro Sanat Company,EU,,,,,,,,,
12440,Paya Partov,EU,,,,,,,,,
12438,Paya Parto,EU,,,,,,,,,
12446,Taghtiran,EU,,,,,,,,,
12464,MAAA Synergy,EU,,,,,,,,,
12465,Modern Technologies FZC,EU,,,,,,,,,
12466,MTFZC,EU,,,,,,,,,
12470,Tajhiz Sanat Shayan,EU,,,,,,,,,
12471,TSS,EU,,,,,,,,,
12473,IAP,EU,,,,,,,,,
12472,Institute of Applied Physics,EU,,,,,,,,,
12475,AMD,EU,,,,,,,,,
12474,Aran Modern Devices,EU,,,,,,,,,
12480,Electronic Components Industries,EU,,,,,,,,,
12481,ECI,EU,,,,,,,,,
12485,Shiraz Electronics Industries,EU,,,,,,,,,
12486,Iran Marine Industrial Company,EU,,,,,,,,,
12487,SADRA,EU,,,,,,,,,
105234,Farouk Al Shara,EU,,,,,,,,,
105235,Farouk Al Shara',EU,,,,,,,,,
105236,Farouk Al Char',EU,,,,,,,,,
105237,Farouq Al Shara,EU,,,,,,,,,
105238,Farouq Al Shara',EU,,,,,,,,,
105239,Farouq Al Char',EU,,,,,,,,,
12495,Faruq Al Shar’,EU,,,,,,,,,
17152,Farouq Al Shar’,EU,,,,,,,,,
17153,Farouk Al Shar’,EU,,,,,,,,,
17154,Faruq Al Char’,EU,,,,,,,,,
17155,Faruq Al Shara’,EU,,,,,,,,,
17156,Faruq Al Shara,EU,,,,,,,,,
12497,Mohamed Hamcho,EU,,,,,,,,,
12498,Iyad Makhlouf,EU,,,,,,,,,
12499,Eyad Makhlouf,EU,,,,,,,,,
12500,Bassam Al Hassan,EU,,,,,,,,,
17163,Bassam Al Hasan,EU,,,,,,,,,
12502,Ihab Makhlouf,EU,,,,,,,,,
12503,Ehab Makhlouf,EU,,,,,,,,,
12504,Iehab Makhlouf,EU,,,,,,,,,
12881,MILIHOUSE,EU,,,,,,,,,
12538,Military Housing Establishment,EU,,,,,,,,,
104146,Uthman al-Ghamidi,EU,,,,,,,,,
104145,Uthman al-Ghamdi,EU,,,,,,,,,
104148,Othman Ahmed Othman Al Omairah,EU,,,,,,,,,
104149,Uthman Ahmad Uthman al-Ghamdi,EU,,,,,,,,,
104150,Othman Ahmed Othman al-Omirah,EU,,,,,,,,,
104151,Al Umairah al-Ghamdi,EU,,,,,,,,,
104144,Othman al-Ghamdi,EU,,,,,,,,,
104147,Othman bin Ahmed bin Othman Alghamdi,EU,,,,,,,,,
104152,Othman Bin Ahmed Bin Othman,EU,,,,,,,,,
104143,Othman Ahmed Othman Al-Ghamdi,EU,,,,,,,,,
12882,Zoulhima CHALICHE,EU,,,,,,,,,
12883,Zoulhima SHALISH,EU,,,,,,,,,
17166,Dhu al-Himma Shalish,EU,,,,,,,,,
17165,Zoulhima Shaleesh,EU,,,,,,,,,
17164,Zu al-Himma CHALICHE,EU,,,,,,,,,
12884,Riyad CHALICHE,EU,,,,,,,,,
17170,Riyad SHALEESH,EU,,,,,,,,,
12901,Riyad SHALISH,EU,,,,,,,,,
12889,Mohammad Ali JA'FARI,EU,,,,,,,,,
12885,Mohammad Ali JAFARI,EU,,,,,,,,,
12886,Aziz JA'FARI,EU,,,,,,,,,
12887,Ali JAFARI,EU,,,,,,,,,
17190,Mohammad Ali JAAFARI,EU,,,,,,,,,
12890,Mohammad Ali JAFARI-NAJAFABADI,EU,,,,,,,,,
17186,Mohamed Ali JAFARI,EU,,,,,,,,,
17187,Muhammad Ali JAFARI,EU,,,,,,,,,
17188,Mohammed Ali JAFARI,EU,,,,,,,,,
12891,Qasem SOLEIMANI,EU,,,,,,,,,
12892,Qasim SOLEIMANY,EU,,,,,,,,,
116855,Qasim Soleimani,EU,,,,,,,,,
116845,Sarder Soleimani,EU,,,,,,,,,
116846,Haji Qassem,EU,,,,,,,,,
116847,Haj Qasem,EU,,,,,,,,,
116848,Kasim Sulaymani,EU,,,,,,,,,
116849,Kasim Sulaimani,EU,,,,,,,,,
116850,Kasim Soleimani,EU,,,,,,,,,
116851,Qasem Sulaymani,EU,,,,,,,,,
116852,Qasim Sulaymani,EU,,,,,,,,,
116853,Qasim Sulaimani,EU,,,,,,,,,
116854,Qasem Sulaimani,EU,,,,,,,,,
12893,Hossein Taeb,EU,,,,,,,,,
12894,Hassan Taeb,EU,,,,,,,,,
12895,Hosein Taeb,EU,,,,,,,,,
12896,Hussayn Taeb,EU,,,,,,,,,
12897,Hojjatoleslam Hossein TA'EB,EU,,,,,,,,,
12898,Khalid QADDUR,EU,,,,,,,,,
17197,Khalid QADDOUR,EU,,,,,,,,,
17196,Khalid QADOUR,EU,,,,,,,,,
17194,Khaled QADDUR,EU,,,,,,,,,
12899,Ra'if AL-QUWATLY,EU,,,,,,,,,
12900,Ri'af AL-QUWATLI,EU,,,,,,,,,
15815,Raeef Al-Kouatly,EU,,,,,,,,,
14014,Abdurrahim Bashir,EU,,,,,,,,,
14023,Abdurrahman Ba’asyir,EU,,,,,,,,,
14022,Abdurrochim Bashir,EU,,,,,,,,,
14021,Abdurrochim Ba’asyir,EU,,,,,,,,,
14009,Abdul Rahim Ba’aysir,EU,,,,,,,,,
14010,Abdul Rahim Bashir,EU,,,,,,,,,
14011,’Abd Al-Rahim Ba’asyir,EU,,,,,,,,,
14012,’Abd Al-Rahim Bashir,EU,,,,,,,,,
14013,Abdurrahim Ba’asyir,EU,,,,,,,,,
14024,Abdurrahman Bashir,EU,,,,,,,,,
14015,Abdul Rachim Ba’asyir,EU,,,,,,,,,
14016,Abdul Rachim Bashir,EU,,,,,,,,,
14017,Abdul Rochim Ba’asyir,EU,,,,,,,,,
14018,Abdul Rochim Bashir,EU,,,,,,,,,
14019,Abdurochim Ba’asyir,EU,,,,,,,,,
14020,Abdurochim Bashir,EU,,,,,,,,,
14025,Umar Patek,EU,,,,,,,,,
14026,Omar Patek,EU,,,,,,,,,
14027,Pa’tek,EU,,,,,,,,,
14028,Pak Taek,EU,,,,,,,,,
14029,Umar Kecil,EU,,,,,,,,,
14030,Al Abu Syekh Al Zacky,EU,,,,,,,,,
14031,Umangis Mike,EU,,,,,,,,,
15425,Anis Alawi Jafar,EU,,,,,,,,,
15424,Hisyam Bin Zein,EU,,,,,,,,,
15423,Mike Arsalan,EU,,,,,,,,,
17201,Mohammed Mufleh,EU,,,,,,,,,
17202,Mohammad Muflih,EU,,,,,,,,,
17200,Mohamed Mufleh,EU,,,,,,,,,
17199,Muhammad Mufleh,EU,,,,,,,,,
14032,Mohammad Mufleh,EU,,,,,,,,,
14033,Tawfiq Younes,EU,,,,,,,,,
120219,Tawfik Yunes,EU,,,,,,,,,
17215,Tawfiq Yunes,EU,,,,,,,,,
17214,Tawfik Younes,EU,,,,,,,,,
14035,Abu Rami,EU,,,,,,,,,
14034,Mohammed Makhlouf,EU,,,,,,,,,
14036,Ayman Jabir,EU,,,,,,,,,
17216,Ayman Jaber,EU,,,,,,,,,
14037,Ali Habib Mahmoud,EU,,,,,,,,,
17460,Ali Habeeb Mahmoud,EU,,,,,,,,,
14190,Emarat Kavkaz,EU,,,,,,,,,
14191,Tehrik-e Taliban Pakistan,EU,,,,,,,,,
14192,TTP,EU,,,,,,,,,
14193,Tehrik-I-Taliban Pakistan,EU,,,,,,,,,
14194,Tehrik-e-Taliban,EU,,,,,,,,,
14195,Pakistani Taliban,EU,,,,,,,,,
14196,Tehreek-e-Taliban,EU,,,,,,,,,
14254,Muhammad Jibriel Abdul Rahman,EU,,,,,,,,,
14255,Mohammad Jibriel Abdurrahman,EU,,,,,,,,,
14253,Mohammad Jibril Abdurrahman,EU,,,,,,,,,
14252,Muhammad Jibril Abdul Rahmam,EU,,,,,,,,,
14260,Heris Syah,EU,,,,,,,,,
14259,Muhammad Yunus,EU,,,,,,,,,
14258,Muhammad Ricky Ardhan bin Abu Jibril,EU,,,,,,,,,
14257,Muhammad Ricky Ardhan bin Muhammad Iqbal,EU,,,,,,,,,
14256,Muhamad Ricky Ardhan,EU,,,,,,,,,
14293,Hayel AL ASSAD,EU,,,,,,,,,
14295,Hayel AL- ASAD,EU,,,,,,,,,
14261,Hayel al-Assad,EU,,,,,,,,,
14296,Ali AL SALEEM,EU,,,,,,,,,
14262,Ali Al-Salim,EU,,,,,,,,,
116858,Nizar Asaad,EU,,,,,,,,,
14786,Nizar al-Asaad,EU,,,,,,,,,
14264,Rafiq Shahadah,EU,,,,,,,,,
17220,Rafiq Shahade,EU,,,,,,,,,
17221,Rafiq Shahadeh,EU,,,,,,,,,
17222,Rafiq Chahada,EU,,,,,,,,,
17223,Rafiq Chahade,EU,,,,,,,,,
17224,Rafiq Chahadeh,EU,,,,,,,,,
105227,Rafeeq Chahadeh,EU,,,,,,,,,
105228,Rafeeq Chahade,EU,,,,,,,,,
105229,Rafeeq Chahada,EU,,,,,,,,,
105230,Rafeeq Shahadeh,EU,,,,,,,,,
105231,Rafeeq Shahade,EU,,,,,,,,,
105232,Rafeeq Shahada,EU,,,,,,,,,
105233,Rafeeq Shahadah,EU,,,,,,,,,
17219,Rafiq Shahada,EU,,,,,,,,,
17226,Jami’,EU,,,,,,,,,
17225,Jame’,EU,,,,,,,,,
14266,Jami Jami,EU,,,,,,,,,
14265,Jamea Jamea,EU,,,,,,,,,
14286,Mohammed Said Bukhaytan,EU,,,,,,,,,
14268,Muhammad Said Bukhaytan,EU,,,,,,,,,
14423,Mohamed Said Bukhaytan,EU,,,,,,,,,
17230,Muhammad Saeed Bukhaytan,EU,,,,,,,,,
17228,Muhammad Sa’id Bukhaytan,EU,,,,,,,,,
17229,Muhammad Sa’eed Bukhaytan,EU,,,,,,,,,
17227,Mohammad Said Bukhaytan,EU,,,,,,,,,
14269,Ali Douba,EU,,,,,,,,,
17233,Nawful Al-Hussain,EU,,,,,,,,,
17234,Nawful Al-Hussein,EU,,,,,,,,,
105240,Nawfel Al-Hussein,EU,,,,,,,,,
105241,Nawfel Al-Hussain,EU,,,,,,,,,
105242,Nawfel Al-Husayn,EU,,,,,,,,,
105243,Nofal Al-Hussein,EU,,,,,,,,,
17232,Nofal Al-Husayn,EU,,,,,,,,,
105245,Nawfal Al-Hussein,EU,,,,,,,,,
105246,Nawfal Al-Hussain,EU,,,,,,,,,
14270,Nawful al-Husayn,EU,,,,,,,,,
14424,Nawful AL HUSAYN,EU,,,,,,,,,
17231,Nawfal Al-Husayn,EU,,,,,,,,,
105244,Nofal Al-Hussain,EU,,,,,,,,,
14271,Husam Sukkar,EU,,,,,,,,,
105224,Muhamad Zamreni,EU,,,,,,,,,
105225,Muhamad Zamrini,EU,,,,,,,,,
105226,Muhammed Zamreni,EU,,,,,,,,,
14426,Mohammed Zamrini,EU,,,,,,,,,
14272,Muhammed Zamrini,EU,,,,,,,,,
14425,Mohamed Zamrini,EU,,,,,,,,,
14287,Mohammed Zamrini,EU,,,,,,,,,
14273,Munir Adanov,EU,,,,,,,,,
17235,Mounir Adanov,EU,,,,,,,,,
17236,Mouneer Adanov,EU,,,,,,,,,
17237,Monir Adanov,EU,,,,,,,,,
17238,Moneer Adanov,EU,,,,,,,,,
109701,Adnuf,EU,,,,,,,,,
17239,Muneer Adanov,EU,,,,,,,,,
109700,Adanof,EU,,,,,,,,,
14275,Ghassan Khalil,EU,,,,,,,,,
17241,Ghassan Khaleel,EU,,,,,,,,,
14427,Hassan JALIL,EU,,,,,,,,,
17242,Mohammad Jabir,EU,,,,,,,,,
14276,Mohammed Jabir,EU,,,,,,,,,
17245,Mohammed Jaber,EU,,,,,,,,,
17243,Muhammad Jabir,EU,,,,,,,,,
17244,Mohamed Jabir,EU,,,,,,,,,
14277,Samir Hassan,EU,,,,,,,,,
14288,Directorat de la sécurité politique [Syrie],EU,,,,,,,,,
14340,Direktoratet för statens säkerhet [Syrien],EU,,,,,,,,,
14321,Direktorat Politische Sicherheit [Syrien],EU,,,,,,,,,
14322,Dirección de Seguridad política [Siria],EU,,,,,,,,,
14323,Дирекция за политическа сигурност [Сирия],EU,,,,,,,,,
14324,ředitelství pro bezpečnostní politiku [Sýrie],EU,,,,,,,,,
14325,Direktoratet for politisk sikkerhed [Syrien],EU,,,,,,,,,
14326,Poliitilise julgeoleku direktoraat [Süüria],EU,,,,,,,,,
14327,Διεύθυνση πολιτικής ασφάλειας [Συρία],EU,,,,,,,,,
14328,Direzione della sicurezza politica [Siria],EU,,,,,,,,,
14329,Politiskās drošības direktorāts [Sīrija],EU,,,,,,,,,
14330,Politinio saugumo direktoratas [Sirija],EU,,,,,,,,,
14331,Politikai Biztonsági Igazgatóság [szíria],EU,,,,,,,,,
14332,Direttorat tal-politika ta' sigurtà [Sirja],EU,,,,,,,,,
14333,Directoraat politieke veiligheid [Syrië],EU,,,,,,,,,
14334,Dyrekcja bezpieczeństwa politycznego [Syria],EU,,,,,,,,,
14335,Direcção de Segurança Política [Síria],EU,,,,,,,,,
14336,Direcția de securitate politică [Siria],EU,,,,,,,,,
14337,Riaditeľstvo pre politickú bezpečnosť [Sýria],EU,,,,,,,,,
14338,Direktorat za politično varnost [Sirija],EU,,,,,,,,,
14339,poliittisen turvallisuuden pääosasto [Syyria],EU,,,,,,,,,
14278,Political Security Directorate [Syria],EU,,,,,,,,,
14359,ředitelství pro všeobecné zpravodajství [Sýrie],EU,,,,,,,,,
14358,Dirección de Información general [Siria],EU,,,,,,,,,
14361,Pealuuredirektoraat [Süüria],EU,,,,,,,,,
14362,Διεύθυνση γενικών πληροφοριών [Συρία],EU,,,,,,,,,
14363,Direzione delle informazioni generali [Siria],EU,,,,,,,,,
14364,Galvenā izlūkdienesta direktorāts [Sīrija],EU,,,,,,,,,
14365,Bendrosios žvalgybos direktoratas [Sirija],EU,,,,,,,,,
14366,Általános Hírszerzési Igazgatóság [szíria],EU,,,,,,,,,
14367,Direttorat tal-informazzjoni ġenerali [Sirja],EU,,,,,,,,,
14368,Directoraat algemene inlichtingen [Syrië],EU,,,,,,,,,
14369,Dyrekcja wywiadu ogólnego [Syria],EU,,,,,,,,,
14370,Direcção de Informações Gerais [Síria],EU,,,,,,,,,
14371,Direcția informațiilor generale [Siria],EU,,,,,,,,,
14372,Riaditeľstvo pre všeobecné spravodajstvo [Sýria],EU,,,,,,,,,
14373,Splošna obveščevalna služba [Sirija],EU,,,,,,,,,
14374,yleisen tiedustelun pääosasto [Syyria],EU,,,,,,,,,
14375,Direktoratet för säkerhetstjänsten [Syrien],EU,,,,,,,,,
14289,Directorat des renseignements généraux [Syrie],EU,,,,,,,,,
14279,General Intelligence Directorate [Syria],EU,,,,,,,,,
14341,Direktorat Allgemeiner Nachrichtendienst [Syrien],EU,,,,,,,,,
14357,Дирекция „Общо разузнаване“ [Сирия],EU,,,,,,,,,
14360,Direktoratet for almindelige ef-terretninger [Syrien],EU,,,,,,,,,
14394,Direktoratet för den militära underrättelse-tjänsten [Syrien],EU,,,,,,,,,
14393,sotilastiedustelun pääosasto [Syyria],EU,,,,,,,,,
14280,Military Intelligence Directorate [Syria],EU,,,,,,,,,
14342,Direktorat Militärischer Nachrichtendienst [Syrien],EU,,,,,,,,,
14376,Дирекция за военно разузнаване [Сирия],EU,,,,,,,,,
14377,Dirección de Información militar [Siria],EU,,,,,,,,,
14378,ředitelství pro vojenské zpravodajství [Sýrie],EU,,,,,,,,,
14379,Direktoratet for militære efterret-ninger [Syrien],EU,,,,,,,,,
14380,Sõjaväeluuredirektoraat [Süüria],EU,,,,,,,,,
14381,Διεύθυνση στρατιωτικών πληροφοριών [Συρία],EU,,,,,,,,,
14382,Direzione delle informazioni militari [Siria],EU,,,,,,,,,
14383,Militārā izlūkdienesta direktorāts [Sīrija],EU,,,,,,,,,
14384,Karinės žvalgybos direktoratas [Sirija],EU,,,,,,,,,
14385,Katonai Hírszerzési Igazgatóság [szíria],EU,,,,,,,,,
14386,Direttorat tal-informazzjoni militari [Sirja],EU,,,,,,,,,
14387,Directoraat militaire inlichtingen [Syrië],EU,,,,,,,,,
14388,Dyrekcja wywiadu wojskowego [Syria],EU,,,,,,,,,
14389,Direcção de Informações Militares [Síria],EU,,,,,,,,,
14390,Direcția informațiilor militare [Siria],EU,,,,,,,,,
14391,Riaditeľstvo pre vojenské spravodajstvo [Sýria],EU,,,,,,,,,
14392,Vojaška obveščevalna služba [Sirija],EU,,,,,,,,,
14290,Directorat des renseignements militaires [Syrie],EU,,,,,,,,,
14291,Service des renseignements de l'Armée de l'air [Syrie],EU,,,,,,,,,
14281,Air Force Intelligence Agency [Syria],EU,,,,,,,,,
14343,Nachrichtendienst der Luftwaffe [Syrien],EU,,,,,,,,,
14395,Отдел за разузнаване на военновъздушните сили [Сирия],EU,,,,,,,,,
14396,Servicios de Información del Ejército del Aire [Siria],EU,,,,,,,,,
14397,zpravodajská služba vojenského letectva [Sýrie],EU,,,,,,,,,
14398,Flyvevåbnets ef-terretnings- tjeneste [Syrien],EU,,,,,,,,,
