add,lbl,lega_id,wholeName
EU,EU,11976,Amir MORTAZAVI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11977,Abdolghassem SALAVATI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11979,Ahmad ZARGAR
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11980,Ali-Akbar YASAGHI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11981,Mostafa BOZORGNIA
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11982,Gholam-Hossein ESMAILI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11983,Farajollah SEDAQAT
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11984,Mohammad-Ali ZANJIREI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11985,Quren Salih Quren AL QADHAFI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11986,Amid Husain AL KUNI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11987,Libyan Agricultural Bank
EU,EU,11988,Agricultural Bank
EU,EU,11989,Al Masraf Al Zirae Agricultural Bank
EU,EU,11990,Al Masraf Al Zirae
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11993,Al-Inma Holding Co. for Services Investments
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11994,Al-Inma Holding Co. For Industrial Investments
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11995,Al-Inma Holding Company for Tourism Investment
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11997,Al-Inma Holding Co. for Construction and Real Estate Developments
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,11999,LAP Green Networks
EU,EU,12000,LAP Green Holding Company
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12019,Sabtina Ltd
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12021,Ashton Global Investments Limited
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12022,Capitana Seas Limited
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12023,Kinloss Property Limited
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12024,Baroque Investments Limited
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12437,Mahir Al-Assad
EU,EU,12275,Maher Al-Assad
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12462,Ali Mamluk
EU,EU,12276,Ali Mamlouk
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,104100,Mohammad Ibrahim Al-Sha’ar
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12484,Atif Najib
EU,EU,109780,Najeeb
EU,EU,12483,Atej Najib
EU,EU,12278,Atef Najib
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12488,Hafiz Makhlouf
EU,EU,12279,Hafez Makhlouf
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12489,Muhammad Dib Zaytun
EU,EU,105220,Mohamed Dib Zeitun
EU,EU,12280,Mohammed Dib Zeitoun
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,116844,Al-Abbas
EU,EU,12281,Amjad Al-Abbas
EU,EU,120215,Amjad Abbas
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12282,Rami Makhlouf
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12283,Abd Al-Fatah Qudsiyah
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,120419,Jameel al-Hassan
EU,EU,12284,Jamil Hassan
EU,EU,17146,Jameel Hassan
EU,EU,109736,Jamil al-Hassan
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,112186,Mundhir Jamil Al-Assad
EU,EU,112185,Monzer Jamil Al-Assad
EU,EU,12287,Munzir Jamil Al-Assad
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12521,Bena Properties
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12336,Shahid Beheshti University
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12507,Bonyad-e Ta'avon-Sepah
EU,EU,12508,Sepah Cooperative Foundation
EU,EU,12506,IRGC Cooperative Foundation
EU,EU,12337,Bonyad Taavon Sepah
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12509,Ansar Saving and Interest Free-Loans Fund
EU,EU,12338,Ansar Bank
EU,EU,12510,Ansar al-Mojahedin No-Interest Loan Institute
EU,EU,12511,Ansae Institute
EU,EU,12512,Ansar Financial and Credit Institute
EU,EU,12513,Ansar Finance and Credit Fund
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12339,Mehr Bank
EU,EU,12514,Mehr Finance and Credit Institute
EU,EU,12515,Mehr Interest-Free Bank
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12879,Sunduq Al Mashrek Al Istithmari
EU,EU,12878,AMIF
EU,EU,12522,Al Mashreq Investment Fund
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12880,Hamsho International Group
EU,EU,12523,Hamcho International
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12378,Aras Farayande
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12382,Neda Industrial Group
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,118057,Bastan Tejerat Mabna
EU,EU,118056,Behdis  Tejarat
EU,EU,118055,Bazarganis Behdis  Tejarat  Alborz  Company
EU,EU,118058,Noavaran Tejarat  Paya
EU,EU,12390,Noavaran Pooyamoj
EU,EU,118046,Towsee Fanavari  Boshra
EU,EU,118047,Pooya Wave  Company
EU,EU,118048,Mohandesi  Hedayat  Control  Paya
EU,EU,118049,Mehbang  Sana
EU,EU,118050,Green  Emirate  Paya
EU,EU,118051,Tosee Danesh  Fanavari Faramoj
EU,EU,118052,Faramoj  Company
EU,EU,118053,Fanavaran  Mojpooya
EU,EU,118054,Behdis  Tejarat General  Trading  Company
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12403,Raad Automation Company
EU,EU,12402,Raad Iran
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12409,Bashar Al-Assad
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12411,Sun Middle East FZ Company
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12412,Ashtian Tablo
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12414,Bals Alman
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12416,Hirbod Co
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12424,Marou Sanat
EU,EU,12425,Mohandesi Tarh Va Toseh Maro Sanat Company
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12440,Paya Partov
EU,EU,12438,Paya Parto
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12446,Taghtiran
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12464,MAAA Synergy
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12465,Modern Technologies FZC
EU,EU,12466,MTFZC
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12470,Tajhiz Sanat Shayan
EU,EU,12471,TSS
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12473,IAP
EU,EU,12472,Institute of Applied Physics
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12475,AMD
EU,EU,12474,Aran Modern Devices
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12480,Electronic Components Industries
EU,EU,12481,ECI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12485,Shiraz Electronics Industries
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12486,Iran Marine Industrial Company
EU,EU,12487,SADRA
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,105234,Farouk Al Shara
EU,EU,105235,Farouk Al Shara'
EU,EU,105236,Farouk Al Char'
EU,EU,105237,Farouq Al Shara
EU,EU,105238,Farouq Al Shara'
EU,EU,105239,Farouq Al Char'
EU,EU,12495,Faruq Al Shar’
EU,EU,17152,Farouq Al Shar’
EU,EU,17153,Farouk Al Shar’
EU,EU,17154,Faruq Al Char’
EU,EU,17155,Faruq Al Shara’
EU,EU,17156,Faruq Al Shara
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12497,Mohamed Hamcho
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12498,Iyad Makhlouf
EU,EU,12499,Eyad Makhlouf
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12500,Bassam Al Hassan
EU,EU,17163,Bassam Al Hasan
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12502,Ihab Makhlouf
EU,EU,12503,Ehab Makhlouf
EU,EU,12504,Iehab Makhlouf
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12881,MILIHOUSE
EU,EU,12538,Military Housing Establishment
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,104146,Uthman al-Ghamidi
EU,EU,104145,Uthman al-Ghamdi
EU,EU,104148,Othman Ahmed Othman Al Omairah
EU,EU,104149,Uthman Ahmad Uthman al-Ghamdi
EU,EU,104150,Othman Ahmed Othman al-Omirah
EU,EU,104151,Al Umairah al-Ghamdi
EU,EU,104144,Othman al-Ghamdi
EU,EU,104147,Othman bin Ahmed bin Othman Alghamdi
EU,EU,104152,Othman Bin Ahmed Bin Othman
EU,EU,104143,Othman Ahmed Othman Al-Ghamdi
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12882,Zoulhima CHALICHE
EU,EU,12883,Zoulhima SHALISH
EU,EU,17166,Dhu al-Himma Shalish
EU,EU,17165,Zoulhima Shaleesh
EU,EU,17164,Zu al-Himma CHALICHE
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12884,Riyad CHALICHE
EU,EU,17170,Riyad SHALEESH
EU,EU,12901,Riyad SHALISH
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12889,Mohammad Ali JA'FARI
EU,EU,12885,Mohammad Ali JAFARI
EU,EU,12886,Aziz JA'FARI
EU,EU,12887,Ali JAFARI
EU,EU,17190,Mohammad Ali JAAFARI
EU,EU,12890,Mohammad Ali JAFARI-NAJAFABADI
EU,EU,17186,Mohamed Ali JAFARI
EU,EU,17187,Muhammad Ali JAFARI
EU,EU,17188,Mohammed Ali JAFARI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12891,Qasem SOLEIMANI
EU,EU,12892,Qasim SOLEIMANY
EU,EU,116855,Qasim Soleimani
EU,EU,116845,Sarder Soleimani
EU,EU,116846,Haji Qassem
EU,EU,116847,Haj Qasem
EU,EU,116848,Kasim Sulaymani
EU,EU,116849,Kasim Sulaimani
EU,EU,116850,Kasim Soleimani
EU,EU,116851,Qasem Sulaymani
EU,EU,116852,Qasim Sulaymani
EU,EU,116853,Qasim Sulaimani
EU,EU,116854,Qasem Sulaimani
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12893,Hossein Taeb
EU,EU,12894,Hassan Taeb
EU,EU,12895,Hosein Taeb
EU,EU,12896,Hussayn Taeb
EU,EU,12897,Hojjatoleslam Hossein TA'EB
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12898,Khalid QADDUR
EU,EU,17197,Khalid QADDOUR
EU,EU,17196,Khalid QADOUR
EU,EU,17194,Khaled QADDUR
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,12899,Ra'if AL-QUWATLY
EU,EU,12900,Ri'af AL-QUWATLI
EU,EU,15815,Raeef Al-Kouatly
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14014,Abdurrahim Bashir
EU,EU,14023,Abdurrahman Ba’asyir
EU,EU,14022,Abdurrochim Bashir
EU,EU,14021,Abdurrochim Ba’asyir
EU,EU,14009,Abdul Rahim Ba’aysir
EU,EU,14010,Abdul Rahim Bashir
EU,EU,14011,’Abd Al-Rahim Ba’asyir
EU,EU,14012,’Abd Al-Rahim Bashir
EU,EU,14013,Abdurrahim Ba’asyir
EU,EU,14024,Abdurrahman Bashir
EU,EU,14015,Abdul Rachim Ba’asyir
EU,EU,14016,Abdul Rachim Bashir
EU,EU,14017,Abdul Rochim Ba’asyir
EU,EU,14018,Abdul Rochim Bashir
EU,EU,14019,Abdurochim Ba’asyir
EU,EU,14020,Abdurochim Bashir
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14025,Umar Patek
EU,EU,14026,Omar Patek
EU,EU,14027,Pa’tek
EU,EU,14028,Pak Taek
EU,EU,14029,Umar Kecil
EU,EU,14030,Al Abu Syekh Al Zacky
EU,EU,14031,Umangis Mike
EU,EU,15425,Anis Alawi Jafar
EU,EU,15424,Hisyam Bin Zein
EU,EU,15423,Mike Arsalan
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,17201,Mohammed Mufleh
EU,EU,17202,Mohammad Muflih
EU,EU,17200,Mohamed Mufleh
EU,EU,17199,Muhammad Mufleh
EU,EU,14032,Mohammad Mufleh
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14033,Tawfiq Younes
EU,EU,120219,Tawfik Yunes
EU,EU,17215,Tawfiq Yunes
EU,EU,17214,Tawfik Younes
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14035,Abu Rami
EU,EU,14034,Mohammed Makhlouf
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14036,Ayman Jabir
EU,EU,17216,Ayman Jaber
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14037,Ali Habib Mahmoud
EU,EU,17460,Ali Habeeb Mahmoud
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14190,Emarat Kavkaz
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14191,Tehrik-e Taliban Pakistan
EU,EU,14192,TTP
EU,EU,14193,Tehrik-I-Taliban Pakistan
EU,EU,14194,Tehrik-e-Taliban
EU,EU,14195,Pakistani Taliban
EU,EU,14196,Tehreek-e-Taliban
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14254,Muhammad Jibriel Abdul Rahman
EU,EU,14255,Mohammad Jibriel Abdurrahman
EU,EU,14253,Mohammad Jibril Abdurrahman
EU,EU,14252,Muhammad Jibril Abdul Rahmam
EU,EU,14260,Heris Syah
EU,EU,14259,Muhammad Yunus
EU,EU,14258,Muhammad Ricky Ardhan bin Abu Jibril
EU,EU,14257,Muhammad Ricky Ardhan bin Muhammad Iqbal
EU,EU,14256,Muhamad Ricky Ardhan
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14293,Hayel AL ASSAD
EU,EU,14295,Hayel AL- ASAD
EU,EU,14261,Hayel al-Assad
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14296,Ali AL SALEEM
EU,EU,14262,Ali Al-Salim
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,116858,Nizar Asaad
EU,EU,14786,Nizar al-Asaad
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14264,Rafiq Shahadah
EU,EU,17220,Rafiq Shahade
EU,EU,17221,Rafiq Shahadeh
EU,EU,17222,Rafiq Chahada
EU,EU,17223,Rafiq Chahade
EU,EU,17224,Rafiq Chahadeh
EU,EU,105227,Rafeeq Chahadeh
EU,EU,105228,Rafeeq Chahade
EU,EU,105229,Rafeeq Chahada
EU,EU,105230,Rafeeq Shahadeh
EU,EU,105231,Rafeeq Shahade
EU,EU,105232,Rafeeq Shahada
EU,EU,105233,Rafeeq Shahadah
EU,EU,17219,Rafiq Shahada
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,17226,Jami’
EU,EU,17225,Jame’
EU,EU,14266,Jami Jami
EU,EU,14265,Jamea Jamea
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14286,Mohammed Said Bukhaytan
EU,EU,14268,Muhammad Said Bukhaytan
EU,EU,14423,Mohamed Said Bukhaytan
EU,EU,17230,Muhammad Saeed Bukhaytan
EU,EU,17228,Muhammad Sa’id Bukhaytan
EU,EU,17229,Muhammad Sa’eed Bukhaytan
EU,EU,17227,Mohammad Said Bukhaytan
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14269,Ali Douba
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,17233,Nawful Al-Hussain
EU,EU,17234,Nawful Al-Hussein
EU,EU,105240,Nawfel Al-Hussein
EU,EU,105241,Nawfel Al-Hussain
EU,EU,105242,Nawfel Al-Husayn
EU,EU,105243,Nofal Al-Hussein
EU,EU,17232,Nofal Al-Husayn
EU,EU,105245,Nawfal Al-Hussein
EU,EU,105246,Nawfal Al-Hussain
EU,EU,14270,Nawful al-Husayn
EU,EU,14424,Nawful AL HUSAYN
EU,EU,17231,Nawfal Al-Husayn
EU,EU,105244,Nofal Al-Hussain
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14271,Husam Sukkar
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,105224,Muhamad Zamreni
EU,EU,105225,Muhamad Zamrini
EU,EU,105226,Muhammed Zamreni
EU,EU,14426,Mohammed Zamrini
EU,EU,14272,Muhammed Zamrini
EU,EU,14425,Mohamed Zamrini
EU,EU,14287,Mohammed Zamrini
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14273,Munir Adanov
EU,EU,17235,Mounir Adanov
EU,EU,17236,Mouneer Adanov
EU,EU,17237,Monir Adanov
EU,EU,17238,Moneer Adanov
EU,EU,109701,Adnuf
EU,EU,17239,Muneer Adanov
EU,EU,109700,Adanof
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14275,Ghassan Khalil
EU,EU,17241,Ghassan Khaleel
EU,EU,14427,Hassan JALIL
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,17242,Mohammad Jabir
EU,EU,14276,Mohammed Jabir
EU,EU,17245,Mohammed Jaber
EU,EU,17243,Muhammad Jabir
EU,EU,17244,Mohamed Jabir
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14277,Samir Hassan
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14288,Directorat de la sécurité politique [Syrie]
EU,EU,14340,Direktoratet för statens säkerhet [Syrien]
EU,EU,14321,Direktorat Politische Sicherheit [Syrien]
EU,EU,14322,Dirección de Seguridad política [Siria]
EU,EU,14323,Дирекция за политическа сигурност [Сирия]
EU,EU,14324,ředitelství pro bezpečnostní politiku [Sýrie]
EU,EU,14325,Direktoratet for politisk sikkerhed [Syrien]
EU,EU,14326,Poliitilise julgeoleku direktoraat [Süüria]
EU,EU,14327,Διεύθυνση πολιτικής ασφάλειας [Συρία]
EU,EU,14328,Direzione della sicurezza politica [Siria]
EU,EU,14329,Politiskās drošības direktorāts [Sīrija]
EU,EU,14330,Politinio saugumo direktoratas [Sirija]
EU,EU,14331,Politikai Biztonsági Igazgatóság [szíria]
EU,EU,14332,Direttorat tal-politika ta' sigurtà [Sirja]
EU,EU,14333,Directoraat politieke veiligheid [Syrië]
EU,EU,14334,Dyrekcja bezpieczeństwa politycznego [Syria]
EU,EU,14335,Direcção de Segurança Política [Síria]
EU,EU,14336,Direcția de securitate politică [Siria]
EU,EU,14337,Riaditeľstvo pre politickú bezpečnosť [Sýria]
EU,EU,14338,Direktorat za politično varnost [Sirija]
EU,EU,14339,poliittisen turvallisuuden pääosasto [Syyria]
EU,EU,14278,Political Security Directorate [Syria]
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14359,ředitelství pro všeobecné zpravodajství [Sýrie]
EU,EU,14358,Dirección de Información general [Siria]
EU,EU,14361,Pealuuredirektoraat [Süüria]
EU,EU,14362,Διεύθυνση γενικών πληροφοριών [Συρία]
EU,EU,14363,Direzione delle informazioni generali [Siria]
EU,EU,14364,Galvenā izlūkdienesta direktorāts [Sīrija]
EU,EU,14365,Bendrosios žvalgybos direktoratas [Sirija]
EU,EU,14366,Általános Hírszerzési Igazgatóság [szíria]
EU,EU,14367,Direttorat tal-informazzjoni ġenerali [Sirja]
EU,EU,14368,Directoraat algemene inlichtingen [Syrië]
EU,EU,14369,Dyrekcja wywiadu ogólnego [Syria]
EU,EU,14370,Direcção de Informações Gerais [Síria]
EU,EU,14371,Direcția informațiilor generale [Siria]
EU,EU,14372,Riaditeľstvo pre všeobecné spravodajstvo [Sýria]
EU,EU,14373,Splošna obveščevalna služba [Sirija]
EU,EU,14374,yleisen tiedustelun pääosasto [Syyria]
EU,EU,14375,Direktoratet för säkerhetstjänsten [Syrien]
EU,EU,14289,Directorat des renseignements généraux [Syrie]
EU,EU,14279,General Intelligence Directorate [Syria]
EU,EU,14341,Direktorat Allgemeiner Nachrichtendienst [Syrien]
EU,EU,14357,Дирекция „Общо разузнаване“ [Сирия]
EU,EU,14360,Direktoratet for almindelige ef-terretninger [Syrien]
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14394,Direktoratet för den militära underrättelse-tjänsten [Syrien]
EU,EU,14393,sotilastiedustelun pääosasto [Syyria]
EU,EU,14280,Military Intelligence Directorate [Syria]
EU,EU,14342,Direktorat Militärischer Nachrichtendienst [Syrien]
EU,EU,14376,Дирекция за военно разузнаване [Сирия]
EU,EU,14377,Dirección de Información militar [Siria]
EU,EU,14378,ředitelství pro vojenské zpravodajství [Sýrie]
EU,EU,14379,Direktoratet for militære efterret-ninger [Syrien]
EU,EU,14380,Sõjaväeluuredirektoraat [Süüria]
EU,EU,14381,Διεύθυνση στρατιωτικών πληροφοριών [Συρία]
EU,EU,14382,Direzione delle informazioni militari [Siria]
EU,EU,14383,Militārā izlūkdienesta direktorāts [Sīrija]
EU,EU,14384,Karinės žvalgybos direktoratas [Sirija]
EU,EU,14385,Katonai Hírszerzési Igazgatóság [szíria]
EU,EU,14386,Direttorat tal-informazzjoni militari [Sirja]
EU,EU,14387,Directoraat militaire inlichtingen [Syrië]
EU,EU,14388,Dyrekcja wywiadu wojskowego [Syria]
EU,EU,14389,Direcção de Informações Militares [Síria]
EU,EU,14390,Direcția informațiilor militare [Siria]
EU,EU,14391,Riaditeľstvo pre vojenské spravodajstvo [Sýria]
EU,EU,14392,Vojaška obveščevalna služba [Sirija]
EU,EU,14290,Directorat des renseignements militaires [Syrie]
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,14291,Service des renseignements de l'Armée de l'air [Syrie]
EU,EU,14281,Air Force Intelligence Agency [Syria]
EU,EU,14343,Nachrichtendienst der Luftwaffe [Syrien]
EU,EU,14395,Отдел за разузнаване на военновъздушните сили [Сирия]
EU,EU,14396,Servicios de Información del Ejército del Aire [Siria]
EU,EU,14397,zpravodajská služba vojenského letectva [Sýrie]
EU,EU,14398,Flyvevåbnets ef-terretnings- tjeneste [Syrien]
EU,EU,14399,Lennuväe luureteenistus [Süüria]
EU,EU,14400,Υπηρεσία πληροφοριών της αεροπορίας [Συρία]
EU,EU,14401,Direzione delle informazioni dell'aeronautica militare [Siria]
EU,EU,14402,Gaisa spēku izlūkdienests [Sīrija]
EU,EU,14403,Karinių oro pajėgų žvalgybos tarnyba [Sirija]
EU,EU,14404,A légierő hírszerzési szolgálata [szíria]
